rungroup	entry	fold
rg02_theta15p195_foil0	214553	0
rg02_theta15p195_foil0	214578	0
rg02_theta15p195_foil0	214582	2
rg02_theta15p195_foil0	214607	1
rg02_theta15p195_foil0	214610	1
rg02_theta15p195_foil0	214657	2
rg02_theta15p195_foil0	214664	2
rg02_theta15p195_foil0	214744	0
rg02_theta15p195_foil0	214799	0
rg02_theta15p195_foil0	214826	0
rg02_theta15p195_foil0	214829	2
rg02_theta15p195_foil0	214877	1
rg02_theta15p195_foil0	214908	0
rg02_theta15p195_foil0	214942	0
rg02_theta15p195_foil0	214995	2
rg02_theta15p195_foil0	215002	0
rg02_theta15p195_foil0	215020	2
rg02_theta15p195_foil0	215027	1
rg02_theta15p195_foil0	215030	2
rg02_theta15p195_foil0	215048	1
rg02_theta15p195_foil0	215049	1
rg02_theta15p195_foil0	215103	1
rg02_theta15p195_foil0	215106	1
rg02_theta15p195_foil0	215108	1
rg02_theta15p195_foil0	215181	1
rg02_theta15p195_foil0	215195	0
rg02_theta15p195_foil0	215198	2
rg02_theta15p195_foil0	215200	0
rg02_theta15p195_foil0	215205	0
rg02_theta15p195_foil0	215247	0
rg02_theta15p195_foil0	215270	2
rg02_theta15p195_foil0	215275	2
rg02_theta15p195_foil0	215284	0
rg02_theta15p195_foil0	215403	0
rg02_theta15p195_foil0	215409	2
rg02_theta15p195_foil0	215423	2
rg02_theta15p195_foil0	215467	1
rg02_theta15p195_foil0	215525	0
rg02_theta15p195_foil0	215529	0
rg02_theta15p195_foil0	215541	2
rg02_theta15p195_foil0	215572	0
rg02_theta15p195_foil0	215605	1
rg02_theta15p195_foil0	215615	0
rg02_theta15p195_foil0	215631	2
rg02_theta15p195_foil0	215635	0
rg02_theta15p195_foil0	215656	2
rg02_theta15p195_foil0	215711	2
rg02_theta15p195_foil0	215729	1
rg02_theta15p195_foil0	215733	2
rg02_theta15p195_foil0	215762	0
rg02_theta15p195_foil0	215767	1
rg02_theta15p195_foil0	215795	2
rg02_theta15p195_foil0	215834	0
rg02_theta15p195_foil0	215847	2
rg02_theta15p195_foil0	215865	2
rg02_theta15p195_foil0	215882	2
rg02_theta15p195_foil0	215890	0
rg02_theta15p195_foil0	215910	1
rg02_theta15p195_foil0	215924	0
rg02_theta15p195_foil0	215936	0
rg02_theta15p195_foil0	215961	1
rg02_theta15p195_foil0	216038	1
rg02_theta15p195_foil0	216042	2
rg02_theta15p195_foil0	216059	2
rg02_theta15p195_foil0	216130	2
rg02_theta15p195_foil0	216152	0
rg02_theta15p195_foil0	216182	0
rg02_theta15p195_foil0	216204	1
rg02_theta15p195_foil0	216211	2
rg02_theta15p195_foil0	216284	0
rg02_theta15p195_foil0	216288	0
rg02_theta15p195_foil0	216329	2
rg02_theta15p195_foil0	216346	2
rg02_theta15p195_foil0	216369	0
rg02_theta15p195_foil0	216466	2
rg02_theta15p195_foil0	216548	0
rg02_theta15p195_foil0	216550	0
rg02_theta15p195_foil0	216573	2
rg02_theta15p195_foil0	216577	2
rg02_theta15p195_foil0	216724	2
rg02_theta15p195_foil0	216730	2
rg02_theta15p195_foil0	216748	2
rg02_theta15p195_foil0	216803	2
rg02_theta15p195_foil0	216857	2
rg02_theta15p195_foil0	216884	1
rg02_theta15p195_foil0	216897	0
rg02_theta15p195_foil0	216902	1
rg02_theta15p195_foil0	216972	2
rg02_theta15p195_foil0	217064	0
rg02_theta15p195_foil0	217125	2
rg02_theta15p195_foil0	217129	0
rg02_theta15p195_foil0	217147	1
rg02_theta15p195_foil0	217238	0
rg02_theta15p195_foil0	217246	1
rg02_theta15p195_foil0	217265	1
rg02_theta15p195_foil0	217352	2
rg02_theta15p195_foil0	217367	2
rg02_theta15p195_foil0	217456	1
rg02_theta15p195_foil0	217466	2
rg02_theta15p195_foil0	217508	1
rg02_theta15p195_foil0	217527	0
rg02_theta15p195_foil0	217580	0
rg02_theta15p195_foil0	217626	2
rg02_theta15p195_foil0	217639	1
rg02_theta15p195_foil0	217654	0
rg02_theta15p195_foil0	217698	2
rg02_theta15p195_foil0	217704	1
rg02_theta15p195_foil0	217763	2
rg02_theta15p195_foil0	217773	1
rg02_theta15p195_foil0	217817	2
rg02_theta15p195_foil0	217846	0
rg02_theta15p195_foil0	217871	2
rg02_theta15p195_foil0	217873	2
rg02_theta15p195_foil0	217879	1
rg02_theta15p195_foil0	217970	2
rg02_theta15p195_foil0	217972	2
rg02_theta15p195_foil0	217988	0
rg02_theta15p195_foil0	217991	0
rg02_theta15p195_foil0	218027	2
rg02_theta15p195_foil0	218204	0
rg02_theta15p195_foil0	218209	0
rg02_theta15p195_foil0	218226	0
rg02_theta15p195_foil0	218231	0
rg02_theta15p195_foil0	218233	2
rg02_theta15p195_foil0	218251	2
rg02_theta15p195_foil0	218252	0
rg02_theta15p195_foil0	218260	0
rg02_theta15p195_foil0	218315	1
rg02_theta15p195_foil0	218374	1
rg02_theta15p195_foil0	218383	2
rg02_theta15p195_foil0	218425	1
rg02_theta15p195_foil0	218461	1
rg02_theta15p195_foil0	218502	0
rg02_theta15p195_foil0	218504	2
rg02_theta15p195_foil0	218540	1
rg02_theta15p195_foil0	218544	2
rg02_theta15p195_foil0	218547	1
rg02_theta15p195_foil0	218611	2
rg02_theta15p195_foil0	218625	0
rg02_theta15p195_foil0	218680	0
rg02_theta15p195_foil0	218695	0
rg02_theta15p195_foil0	218818	0
rg02_theta15p195_foil0	218992	1
rg02_theta15p195_foil0	218996	1
rg02_theta15p195_foil0	219011	2
rg02_theta15p195_foil0	219085	1
rg02_theta15p195_foil0	219089	2
rg02_theta15p195_foil0	219103	2
rg02_theta15p195_foil0	219123	2
rg02_theta15p195_foil0	219150	2
rg02_theta15p195_foil0	219186	2
rg02_theta15p195_foil0	219193	0
rg02_theta15p195_foil0	219217	1
rg02_theta15p195_foil0	219223	2
rg02_theta15p195_foil0	219234	1
rg02_theta15p195_foil0	219286	0
rg02_theta15p195_foil0	219299	1
rg02_theta15p195_foil0	219308	0
rg02_theta15p195_foil0	219334	1
rg02_theta15p195_foil0	219339	2
rg02_theta15p195_foil0	219341	1
rg02_theta15p195_foil0	219379	1
rg02_theta15p195_foil0	219390	0
rg02_theta15p195_foil0	219396	2
rg02_theta15p195_foil0	219405	1
rg02_theta15p195_foil0	219491	1
rg02_theta15p195_foil0	219511	2
rg02_theta15p195_foil0	219516	0
rg02_theta15p195_foil0	219533	1
rg02_theta15p195_foil0	219554	2
rg02_theta15p195_foil0	219573	0
rg02_theta15p195_foil0	219605	0
rg02_theta15p195_foil0	219614	0
rg02_theta15p195_foil0	219619	1
rg02_theta15p195_foil0	219658	0
rg02_theta15p195_foil0	219691	2
rg02_theta15p195_foil0	219709	2
rg02_theta15p195_foil0	219714	1
rg02_theta15p195_foil0	219722	2
rg02_theta15p195_foil0	219727	1
rg02_theta15p195_foil0	219750	2
rg02_theta15p195_foil0	219773	2
rg02_theta15p195_foil0	219788	0
rg02_theta15p195_foil0	219861	1
rg02_theta15p195_foil0	219868	0
rg02_theta15p195_foil0	219891	2
rg02_theta15p195_foil0	219940	0
rg02_theta15p195_foil0	219952	0
rg02_theta15p195_foil0	220024	2
rg02_theta15p195_foil0	220032	2
rg02_theta15p195_foil0	220062	1
rg02_theta15p195_foil0	220067	2
rg02_theta15p195_foil0	220196	1
rg02_theta15p195_foil0	220210	0
rg02_theta15p195_foil0	220231	1
rg02_theta15p195_foil0	220339	1
rg02_theta15p195_foil0	220344	1
rg02_theta15p195_foil0	220363	1
rg02_theta15p195_foil0	220429	1
rg02_theta15p195_foil0	220447	0
rg02_theta15p195_foil0	220475	0
rg02_theta15p195_foil0	220485	2
rg02_theta15p195_foil0	220487	1
rg02_theta15p195_foil0	220517	2
rg02_theta15p195_foil0	220525	2
rg02_theta15p195_foil0	220551	2
rg02_theta15p195_foil0	220568	1
rg02_theta15p195_foil0	220576	0
rg02_theta15p195_foil0	220582	0
rg02_theta15p195_foil0	220591	0
rg02_theta15p195_foil0	220597	2
rg02_theta15p195_foil0	220623	0
rg02_theta15p195_foil0	220683	2
rg02_theta15p195_foil0	220692	0
rg02_theta15p195_foil0	220694	2
rg02_theta15p195_foil0	220740	1
rg02_theta15p195_foil0	220745	0
rg02_theta15p195_foil0	220781	0
rg02_theta15p195_foil0	220785	0
rg02_theta15p195_foil0	220813	0
rg02_theta15p195_foil0	220830	2
rg02_theta15p195_foil0	220864	0
rg02_theta15p195_foil0	220865	1
rg02_theta15p195_foil0	220900	0
rg02_theta15p195_foil0	220914	2
rg02_theta15p195_foil0	220931	2
rg02_theta15p195_foil0	220942	2
rg02_theta15p195_foil0	220969	0
rg02_theta15p195_foil0	220971	0
rg02_theta15p195_foil0	220998	1
rg02_theta15p195_foil0	221040	1
rg02_theta15p195_foil0	221046	2
rg02_theta15p195_foil0	221073	2
rg02_theta15p195_foil0	221077	1
rg02_theta15p195_foil0	221087	2
rg02_theta15p195_foil0	221099	2
rg02_theta15p195_foil0	221166	2
rg02_theta15p195_foil0	225528	1
rg02_theta15p195_foil0	225629	2
rg02_theta15p195_foil0	225762	1
rg02_theta15p195_foil0	225771	0
rg02_theta15p195_foil0	225785	2
rg02_theta15p195_foil0	225824	1
rg02_theta15p195_foil0	225868	0
rg02_theta15p195_foil0	225940	1
rg02_theta15p195_foil0	226075	2
rg02_theta15p195_foil0	226102	2
rg02_theta15p195_foil0	226317	0
rg02_theta15p195_foil0	226382	0
rg02_theta15p195_foil0	226391	0
rg02_theta15p195_foil0	226398	0
rg02_theta15p195_foil0	226413	2
rg02_theta15p195_foil0	226414	0
rg02_theta15p195_foil0	226480	2
rg02_theta15p195_foil0	226502	0
rg02_theta15p195_foil0	226582	2
rg02_theta15p195_foil0	226595	1
rg02_theta15p195_foil0	226663	0
rg02_theta15p195_foil0	226758	0
rg02_theta15p195_foil0	226763	2
rg02_theta15p195_foil0	226825	0
rg02_theta15p195_foil0	226860	1
rg02_theta15p195_foil0	226878	1
rg02_theta15p195_foil0	226906	1
rg02_theta15p195_foil0	226908	0
rg02_theta15p195_foil0	226939	2
rg02_theta15p195_foil0	226942	2
rg02_theta15p195_foil0	226978	0
rg02_theta15p195_foil0	226985	2
rg02_theta15p195_foil0	227005	2
rg02_theta15p195_foil0	227012	1
rg02_theta15p195_foil0	227031	1
rg02_theta15p195_foil0	227035	1
rg02_theta15p195_foil0	227039	0
rg02_theta15p195_foil0	227083	2
rg02_theta15p195_foil0	227115	0
rg02_theta15p195_foil0	227124	2
rg02_theta15p195_foil0	227131	0
rg02_theta15p195_foil0	227152	0
rg02_theta15p195_foil0	227156	2
rg02_theta15p195_foil0	227164	0
rg02_theta15p195_foil0	227167	2
rg02_theta15p195_foil0	227172	0
rg02_theta15p195_foil0	227224	1
rg02_theta15p195_foil0	227229	1
rg02_theta15p195_foil0	227231	0
rg02_theta15p195_foil0	227238	0
rg02_theta15p195_foil0	227254	1
rg02_theta15p195_foil0	227283	0
rg02_theta15p195_foil0	227295	2
rg02_theta15p195_foil0	227298	1
rg02_theta15p195_foil0	227348	0
rg02_theta15p195_foil0	227397	2
rg02_theta15p195_foil0	227552	2
rg02_theta15p195_foil0	227588	0
rg02_theta15p195_foil0	227660	0
rg02_theta15p195_foil0	227665	2
rg02_theta15p195_foil0	227669	0
rg02_theta15p195_foil0	227712	2
rg02_theta15p195_foil0	227816	1
rg02_theta15p195_foil0	227832	2
rg02_theta15p195_foil0	227917	2
rg02_theta15p195_foil0	227944	0
rg02_theta15p195_foil0	227972	1
rg02_theta15p195_foil0	227982	2
rg02_theta15p195_foil0	228001	2
rg02_theta15p195_foil0	228083	1
rg02_theta15p195_foil0	228116	2
rg02_theta15p195_foil0	228143	0
rg02_theta15p195_foil0	228146	1
rg02_theta15p195_foil0	228156	0
rg02_theta15p195_foil0	228208	0
rg02_theta15p195_foil0	228268	2
rg02_theta15p195_foil0	228282	2
rg02_theta15p195_foil0	228289	2
rg02_theta15p195_foil0	228321	1
rg02_theta15p195_foil0	228329	1
rg02_theta15p195_foil0	228372	2
rg02_theta15p195_foil0	228447	0
rg02_theta15p195_foil0	230034	0
rg02_theta15p195_foil0	230051	1
rg02_theta15p195_foil0	230102	1
rg02_theta15p195_foil0	230124	0
rg02_theta15p195_foil0	230134	0
rg02_theta15p195_foil0	230143	0
rg02_theta15p195_foil0	230331	2
rg02_theta15p195_foil0	230333	1
rg02_theta15p195_foil0	230401	0
rg02_theta15p195_foil0	230411	0
rg02_theta15p195_foil0	230489	2
rg02_theta15p195_foil0	230500	1
rg02_theta15p195_foil0	230515	1
rg02_theta15p195_foil0	230655	0
rg02_theta15p195_foil0	230696	1
rg02_theta15p195_foil0	230735	0
rg02_theta15p195_foil0	230744	2
rg02_theta15p195_foil0	230755	0
rg02_theta15p195_foil0	230782	1
rg02_theta15p195_foil0	230794	0
rg02_theta15p195_foil0	230803	2
rg02_theta15p195_foil0	230818	0
rg02_theta15p195_foil0	230857	2
rg02_theta15p195_foil0	230887	1
rg02_theta15p195_foil0	230891	1
rg02_theta15p195_foil0	230904	2
rg02_theta15p195_foil0	230944	1
rg02_theta15p195_foil0	230948	2
rg02_theta15p195_foil0	230982	1
rg02_theta15p195_foil0	230992	2
rg02_theta15p195_foil0	231022	0
rg02_theta15p195_foil0	231074	2
rg02_theta15p195_foil0	231140	2
rg02_theta15p195_foil0	231159	1
rg02_theta15p195_foil0	231194	2
rg02_theta15p195_foil0	231238	2
rg02_theta15p195_foil0	231293	0
rg02_theta15p195_foil0	231316	2
rg02_theta15p195_foil0	231348	0
rg02_theta15p195_foil0	231365	2
rg02_theta15p195_foil0	231366	0
rg02_theta15p195_foil0	231369	1
rg02_theta15p195_foil0	231380	1
rg02_theta15p195_foil0	231471	2
rg02_theta15p195_foil0	231488	2
rg02_theta15p195_foil0	231491	0
rg02_theta15p195_foil0	231493	2
rg02_theta15p195_foil0	231571	1
rg02_theta15p195_foil0	231590	2
rg02_theta15p195_foil0	231603	2
rg02_theta15p195_foil0	231642	1
rg02_theta15p195_foil0	231647	0
rg02_theta15p195_foil0	231691	1
rg02_theta15p195_foil0	231758	0
rg02_theta15p195_foil0	231772	1
rg02_theta15p195_foil0	231814	1
rg02_theta15p195_foil0	231820	2
rg02_theta15p195_foil0	231837	2
rg02_theta15p195_foil0	231851	1
rg02_theta15p195_foil0	231900	2
rg02_theta15p195_foil0	231956	2
rg02_theta15p195_foil0	231959	2
rg02_theta15p195_foil0	231982	1
rg02_theta15p195_foil0	231999	1
rg02_theta15p195_foil0	232043	1
rg02_theta15p195_foil0	232058	0
rg02_theta15p195_foil0	232062	2
rg02_theta15p195_foil0	232111	1
rg02_theta15p195_foil0	232210	1
rg02_theta15p195_foil0	232228	0
rg02_theta15p195_foil0	232281	1
rg02_theta15p195_foil0	232285	1
rg02_theta15p195_foil0	232287	2
rg02_theta15p195_foil0	232357	0
rg02_theta15p195_foil0	232388	2
rg02_theta15p195_foil0	232392	2
rg02_theta15p195_foil0	232456	2
rg02_theta15p195_foil0	232524	1
rg02_theta15p195_foil0	232547	2
rg02_theta15p195_foil0	232549	2
rg02_theta15p195_foil0	232561	2
rg02_theta15p195_foil0	232564	1
rg02_theta15p195_foil0	232573	2
rg02_theta15p195_foil0	232581	0
rg02_theta15p195_foil0	232587	0
rg02_theta15p195_foil0	232658	1
rg02_theta15p195_foil0	232667	0
rg02_theta15p195_foil0	232696	2
rg02_theta15p195_foil0	232698	2
rg02_theta15p195_foil0	232705	0
rg02_theta15p195_foil0	232793	1
rg02_theta15p195_foil0	232815	2
rg02_theta15p195_foil0	232872	0
rg02_theta15p195_foil0	232949	2
rg02_theta15p195_foil0	232996	1
rg02_theta15p195_foil0	233040	1
rg02_theta15p195_foil0	233053	0
rg02_theta15p195_foil0	233065	1
rg02_theta15p195_foil0	233069	1
rg02_theta15p195_foil0	233076	0
rg02_theta15p195_foil0	233087	0
rg02_theta15p195_foil0	233124	2
rg02_theta15p195_foil0	233144	2
rg02_theta15p195_foil0	233194	0
rg02_theta15p195_foil0	233196	1
rg02_theta15p195_foil0	233235	0
rg02_theta15p195_foil0	233248	1
rg02_theta15p195_foil0	233300	0
rg02_theta15p195_foil0	233308	2
rg02_theta15p195_foil0	233311	2
rg02_theta15p195_foil0	233346	1
rg02_theta15p195_foil0	233491	0
rg02_theta15p195_foil0	233534	2
rg02_theta15p195_foil0	233535	0
rg02_theta15p195_foil0	233601	2
rg02_theta15p195_foil0	233612	0
rg02_theta15p195_foil0	233625	2
rg02_theta15p195_foil0	233626	2
rg02_theta15p195_foil0	233646	2
rg02_theta15p195_foil0	233660	0
rg02_theta15p195_foil0	233666	2
rg02_theta15p195_foil0	233674	1
rg02_theta15p195_foil0	233728	1
rg02_theta15p195_foil0	233774	0
rg02_theta15p195_foil0	233872	0
rg02_theta15p195_foil0	233893	0
rg02_theta15p195_foil0	233928	1
rg02_theta15p195_foil0	233985	2
rg02_theta15p195_foil0	234015	0
rg02_theta15p195_foil0	234027	2
rg02_theta15p195_foil0	234067	0
rg02_theta15p195_foil0	234079	0
rg02_theta15p195_foil0	234098	1
rg02_theta15p195_foil0	234115	0
rg02_theta15p195_foil0	234119	1
rg02_theta15p195_foil0	234151	1
rg02_theta15p195_foil0	234163	0
rg02_theta15p195_foil0	234178	0
rg02_theta15p195_foil0	234198	2
rg02_theta15p195_foil0	234204	0
rg02_theta15p195_foil0	234269	0
rg02_theta15p195_foil0	234273	2
rg02_theta15p195_foil0	234334	2
rg02_theta15p195_foil0	234343	2
rg02_theta15p195_foil0	234365	2
rg02_theta15p195_foil0	234384	1
rg02_theta15p195_foil0	234393	1
rg02_theta15p195_foil0	234405	1
rg02_theta15p195_foil0	234410	0
rg02_theta15p195_foil0	234462	2
rg02_theta15p195_foil0	234470	2
rg02_theta15p195_foil0	234473	0
rg02_theta15p195_foil0	234506	1
rg02_theta15p195_foil0	234562	1
rg02_theta15p195_foil0	234573	0
rg02_theta15p195_foil0	234592	2
rg02_theta15p195_foil0	234599	0
rg02_theta15p195_foil0	234614	0
rg02_theta15p195_foil0	234738	2
rg02_theta15p195_foil0	234788	1
rg02_theta15p195_foil0	234808	0
rg02_theta15p195_foil0	234843	1
rg02_theta15p195_foil0	234865	2
rg02_theta15p195_foil0	234878	1
rg02_theta15p195_foil0	234936	1
rg02_theta15p195_foil0	234946	2
rg02_theta15p195_foil0	234982	0
rg02_theta15p195_foil0	234983	1
rg02_theta15p195_foil0	235027	1
rg02_theta15p195_foil0	235029	0
rg02_theta15p195_foil0	235040	2
rg02_theta15p195_foil0	235065	0
rg02_theta15p195_foil0	235070	0
rg02_theta15p195_foil0	235078	2
rg02_theta15p195_foil0	235092	0
rg02_theta15p195_foil0	235115	2
rg02_theta15p195_foil0	235195	0
rg02_theta15p195_foil0	235217	2
rg02_theta15p195_foil0	235237	1
rg02_theta15p195_foil0	235243	1
rg02_theta15p195_foil0	235249	2
rg02_theta15p195_foil0	235336	0
rg02_theta15p195_foil0	235465	2
rg02_theta15p195_foil0	235471	2
rg02_theta15p195_foil0	235474	0
rg02_theta15p195_foil0	235553	0
rg02_theta15p195_foil0	235556	1
rg02_theta15p195_foil0	235607	0
rg02_theta15p195_foil0	235648	2
rg02_theta15p195_foil0	235661	2
rg02_theta15p195_foil0	235728	1
rg02_theta15p195_foil0	235795	2
rg02_theta15p195_foil0	235847	0
rg02_theta15p195_foil0	235876	1
rg02_theta15p195_foil0	235901	1
rg02_theta15p195_foil0	235947	1
rg02_theta15p195_foil0	235977	0
rg02_theta15p195_foil0	235989	2
rg02_theta15p195_foil0	236141	1
rg02_theta15p195_foil0	236162	1
rg02_theta15p195_foil0	236214	1
rg02_theta15p195_foil0	236226	0
rg02_theta15p195_foil0	236286	0
rg02_theta15p195_foil0	236307	1
rg02_theta15p195_foil0	236339	0
rg02_theta15p195_foil0	236358	0
rg02_theta15p195_foil0	236364	2
rg02_theta15p195_foil0	236366	2
rg02_theta15p195_foil0	236401	0
rg02_theta15p195_foil0	236405	2
rg02_theta15p195_foil0	236439	1
rg02_theta15p195_foil0	236454	1
rg02_theta15p195_foil0	236508	0
rg02_theta15p195_foil0	236530	1
rg02_theta15p195_foil0	236553	0
rg02_theta15p195_foil0	236563	1
rg02_theta15p195_foil0	236608	1
rg02_theta15p195_foil0	236676	2
rg02_theta15p195_foil0	236769	1
rg02_theta15p195_foil0	236815	1
rg02_theta15p195_foil0	236853	1
rg02_theta15p195_foil0	236892	0
rg02_theta15p195_foil0	236898	2
rg02_theta15p195_foil0	236903	0
rg02_theta15p195_foil0	236910	2
rg02_theta15p195_foil0	237005	1
rg02_theta15p195_foil0	237086	0
rg02_theta15p195_foil0	237099	0
rg02_theta15p195_foil0	237109	1
rg02_theta15p195_foil0	237165	1
rg02_theta15p195_foil0	237176	2
rg02_theta15p195_foil0	237197	0
rg02_theta15p195_foil0	237246	2
rg02_theta15p195_foil0	237256	1
rg02_theta15p195_foil0	237266	2
rg02_theta15p195_foil0	237328	0
rg02_theta15p195_foil0	237340	2
rg02_theta15p195_foil0	237344	2
rg02_theta15p195_foil0	237347	0
rg02_theta15p195_foil0	237380	0
rg02_theta15p195_foil0	237458	2
rg02_theta15p195_foil0	237471	0
rg02_theta15p195_foil0	237483	0
rg02_theta15p195_foil0	237484	2
rg02_theta15p195_foil0	237521	2
rg02_theta15p195_foil0	237526	2
rg02_theta15p195_foil0	237544	2
rg02_theta15p195_foil0	237583	1
rg02_theta15p195_foil0	237620	2
rg02_theta15p195_foil0	237624	0
rg02_theta15p195_foil0	237626	0
rg02_theta15p195_foil0	237645	1
rg02_theta15p195_foil0	237714	1
rg02_theta15p195_foil0	237719	1
rg02_theta15p195_foil0	237750	2
rg02_theta15p195_foil0	237777	2
rg02_theta15p195_foil0	237787	2
rg02_theta15p195_foil0	237811	0
rg02_theta15p195_foil0	237909	0
rg02_theta15p195_foil0	237917	1
rg02_theta15p195_foil0	237922	2
rg02_theta15p195_foil0	237954	2
rg02_theta15p195_foil0	237971	0
rg02_theta15p195_foil0	237972	0
rg02_theta15p195_foil0	237986	0
rg02_theta15p195_foil0	238017	1
rg02_theta15p195_foil0	238050	2
rg02_theta15p195_foil0	238101	1
rg02_theta15p195_foil0	238111	2
rg02_theta15p195_foil0	238115	2
rg02_theta15p195_foil0	238131	1
rg02_theta15p195_foil0	238138	1
rg02_theta15p195_foil0	238284	2
rg02_theta15p195_foil0	238315	1
rg02_theta15p195_foil0	238384	1
rg02_theta15p195_foil0	238446	0
rg02_theta15p195_foil0	238474	0
rg02_theta15p195_foil0	238498	0
rg02_theta15p195_foil0	238515	0
rg02_theta15p195_foil0	238527	2
rg02_theta15p195_foil0	238538	2
rg02_theta15p195_foil0	238604	0
rg02_theta15p195_foil0	238613	0
rg02_theta15p195_foil0	238688	2
rg02_theta15p195_foil0	238778	0
rg02_theta15p195_foil0	238782	0
rg02_theta15p195_foil0	238858	2
rg02_theta15p195_foil0	238905	1
rg02_theta15p195_foil0	238959	1
rg02_theta15p195_foil0	239010	1
rg02_theta15p195_foil0	239023	2
rg02_theta15p195_foil0	239028	2
rg02_theta15p195_foil0	239040	1
rg02_theta15p195_foil0	239086	1
rg02_theta15p195_foil0	239108	2
rg02_theta15p195_foil0	239119	1
rg02_theta15p195_foil0	239125	0
rg02_theta15p195_foil0	239136	2
rg02_theta15p195_foil0	239138	1
rg02_theta15p195_foil0	239233	0
rg02_theta15p195_foil0	239234	0
rg02_theta15p195_foil0	239254	0
rg02_theta15p195_foil0	239268	2
rg02_theta15p195_foil0	239280	0
rg02_theta15p195_foil0	239323	0
rg02_theta15p195_foil0	239339	1
rg02_theta15p195_foil0	239352	1
rg02_theta15p195_foil0	239373	2
rg02_theta15p195_foil0	239391	1
