pool	level	zfoil	ndel	rungroup	xscol	yscol	n	qa_low	fold0	fold1	fold2
validation	hole	8.0	2	rg03_theta12p490_foilpm8	7	3	20	False	7	7	6
validation	hole	8.0	2	rg03_theta12p490_foilpm8	7	4	20	False	6	7	7
validation	hole	8.0	2	rg03_theta12p490_foilpm8	7	5	21	False	7	7	7
validation	hole	8.0	2	rg03_theta12p490_foilpm8	7	6	20	False	6	7	7
validation	hole	8.0	2	rg03_theta12p490_foilpm8	7	7	20	False	7	7	6
validation	hole	8.0	2	rg03_theta12p490_foilpm8	8	3	20	False	7	7	6
validation	hole	8.0	2	rg03_theta12p490_foilpm8	8	4	21	False	7	7	7
validation	hole	8.0	2	rg03_theta12p490_foilpm8	8	5	21	False	7	7	7
validation	hole	8.0	2	rg03_theta12p490_foilpm8	8	6	21	False	7	7	7
validation	setting	8.0	2	rg06_theta15p195_foilpm8			829	False	277	275	277
validation	hole	8.0	2	rg06_theta15p195_foilpm8	0	3	9	True	3	3	3
validation	hole	8.0	2	rg06_theta15p195_foilpm8	0	4	12	False	4	4	4
validation	hole	8.0	2	rg06_theta15p195_foilpm8	0	5	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	0	6	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	1	3	11	False	3	4	4
validation	hole	8.0	2	rg06_theta15p195_foilpm8	1	4	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	1	5	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	1	6	20	False	7	7	6
validation	hole	8.0	2	rg06_theta15p195_foilpm8	1	7	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	2	2	15	False	5	5	5
validation	hole	8.0	2	rg06_theta15p195_foilpm8	2	4	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	2	5	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	2	6	20	False	7	7	6
validation	hole	8.0	2	rg06_theta15p195_foilpm8	2	7	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	3	3	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	3	4	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	3	5	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	3	6	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	3	7	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	4	2	9	True	3	3	3
validation	hole	8.0	2	rg06_theta15p195_foilpm8	4	3	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	4	4	11	False	4	4	3
validation	hole	8.0	2	rg06_theta15p195_foilpm8	4	5	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	4	6	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	4	7	20	False	6	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	5	2	11	False	4	4	3
validation	hole	8.0	2	rg06_theta15p195_foilpm8	5	3	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	5	4	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	5	6	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	5	7	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	6	3	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	6	4	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	6	5	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	6	6	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	6	7	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	7	3	20	False	6	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	7	4	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	7	5	20	False	7	6	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	7	6	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	7	7	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	8	3	10	False	3	4	3
validation	hole	8.0	2	rg06_theta15p195_foilpm8	8	4	17	False	5	6	6
validation	hole	8.0	2	rg06_theta15p195_foilpm8	8	5	21	False	7	7	7
validation	hole	8.0	2	rg06_theta15p195_foilpm8	8	6	21	False	7	7	7
validation	setting	8.0	2	rg07_theta12p495_foilpm8			914	False	305	303	306
validation	hole	8.0	2	rg07_theta12p495_foilpm8	0	4	18	False	6	6	6
validation	hole	8.0	2	rg07_theta12p495_foilpm8	0	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	0	6	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	1	3	11	False	4	3	4
validation	hole	8.0	2	rg07_theta12p495_foilpm8	1	4	20	False	7	6	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	1	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	1	6	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	1	7	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	2	2	18	False	6	6	6
validation	hole	8.0	2	rg07_theta12p495_foilpm8	2	4	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	2	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	2	6	20	False	7	6	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	2	7	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	3	2	16	False	5	5	6
validation	hole	8.0	2	rg07_theta12p495_foilpm8	3	3	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	3	4	20	False	7	6	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	3	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	3	6	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	3	7	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	4	2	14	False	5	5	4
validation	hole	8.0	2	rg07_theta12p495_foilpm8	4	3	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	4	4	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	4	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	4	6	20	False	6	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	4	7	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	5	2	16	False	6	5	5
validation	hole	8.0	2	rg07_theta12p495_foilpm8	5	3	20	False	7	7	6
validation	hole	8.0	2	rg07_theta12p495_foilpm8	5	4	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	5	6	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	5	7	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	6	2	20	False	7	6	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	6	3	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	6	4	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	6	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	6	6	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	6	7	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	7	2	10	False	3	4	3
validation	hole	8.0	2	rg07_theta12p495_foilpm8	7	3	20	False	6	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	7	4	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	7	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	7	6	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	7	7	20	False	6	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	8	3	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	8	4	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	8	5	21	False	7	7	7
validation	hole	8.0	2	rg07_theta12p495_foilpm8	8	6	21	False	7	7	7
validation	foil_delta	8.0	3				2741	False	915	914	912
validation	setting	8.0	3	rg03_theta12p490_foilpm8			1109	False	370	369	370
validation	hole	8.0	3	rg03_theta12p490_foilpm8	0	3	15	False	5	5	5
validation	hole	8.0	3	rg03_theta12p490_foilpm8	0	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	0	5	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	0	6	25	False	8	8	9
validation	hole	8.0	3	rg03_theta12p490_foilpm8	1	2	22	False	8	7	7
validation	hole	8.0	3	rg03_theta12p490_foilpm8	1	3	25	False	8	9	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	1	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	1	5	25	False	8	8	9
validation	hole	8.0	3	rg03_theta12p490_foilpm8	1	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	1	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	25	False	9	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	25	False	8	8	9
validation	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	25	False	9	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	9	True	3	3	3
validation	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	9	True	3	3	3
validation	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	25	False	8	9	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	6	5	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	6	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	6	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	7	2	13	False	4	4	5
validation	hole	8.0	3	rg03_theta12p490_foilpm8	7	3	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	7	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	7	5	25	False	8	9	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	7	6	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	7	7	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	8	3	25	False	9	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	8	4	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	8	5	24	False	8	8	8
validation	hole	8.0	3	rg03_theta12p490_foilpm8	8	6	24	False	8	8	8
validation	setting	8.0	3	rg06_theta15p195_foilpm8			716	False	241	238	237
validation	hole	8.0	3	rg06_theta15p195_foilpm8	0	5	18	False	6	6	6
validation	hole	8.0	3	rg06_theta15p195_foilpm8	0	6	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	1	4	11	False	3	4	4
validation	hole	8.0	3	rg06_theta15p195_foilpm8	1	5	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	1	6	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	1	7	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	2	4	15	False	5	5	5
validation	hole	8.0	3	rg06_theta15p195_foilpm8	2	5	25	False	8	8	9
validation	hole	8.0	3	rg06_theta15p195_foilpm8	2	6	25	False	8	8	9
validation	hole	8.0	3	rg06_theta15p195_foilpm8	2	7	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	3	3	8	True	3	2	3
validation	hole	8.0	3	rg06_theta15p195_foilpm8	3	4	20	False	7	7	6
validation	hole	8.0	3	rg06_theta15p195_foilpm8	3	5	25	False	8	8	9
validation	hole	8.0	3	rg06_theta15p195_foilpm8	3	6	25	False	9	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	3	7	25	False	8	9	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	4	3	11	False	4	4	3
validation	hole	8.0	3	rg06_theta15p195_foilpm8	4	4	9	True	3	3	3
validation	hole	8.0	3	rg06_theta15p195_foilpm8	4	5	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	4	6	25	False	8	9	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	4	7	25	False	9	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	5	3	16	False	6	5	5
validation	hole	8.0	3	rg06_theta15p195_foilpm8	5	4	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	5	6	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	5	7	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	6	3	8	True	3	3	2
validation	hole	8.0	3	rg06_theta15p195_foilpm8	6	4	12	False	4	4	4
validation	hole	8.0	3	rg06_theta15p195_foilpm8	6	5	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	6	6	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	6	7	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	7	4	12	False	4	4	4
validation	hole	8.0	3	rg06_theta15p195_foilpm8	7	5	22	False	8	7	7
validation	hole	8.0	3	rg06_theta15p195_foilpm8	7	6	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	7	7	24	False	8	8	8
validation	hole	8.0	3	rg06_theta15p195_foilpm8	8	5	19	False	7	6	6
validation	hole	8.0	3	rg06_theta15p195_foilpm8	8	6	24	False	8	8	8
validation	setting	8.0	3	rg07_theta12p495_foilpm8			916	False	304	307	305
validation	hole	8.0	3	rg07_theta12p495_foilpm8	0	4	8	True	2	3	3
validation	hole	8.0	3	rg07_theta12p495_foilpm8	0	5	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	0	6	25	False	8	8	9
validation	hole	8.0	3	rg07_theta12p495_foilpm8	1	3	10	False	4	3	3
validation	hole	8.0	3	rg07_theta12p495_foilpm8	1	4	19	False	6	6	7
validation	hole	8.0	3	rg07_theta12p495_foilpm8	1	5	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	1	6	25	False	8	9	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	1	7	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	2	4	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	2	5	25	False	9	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	2	6	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	2	7	25	False	8	8	9
validation	hole	8.0	3	rg07_theta12p495_foilpm8	3	2	9	True	3	3	3
validation	hole	8.0	3	rg07_theta12p495_foilpm8	3	3	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	3	4	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	3	5	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	3	6	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	3	7	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	4	3	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	4	4	13	False	4	5	4
validation	hole	8.0	3	rg07_theta12p495_foilpm8	4	5	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	4	6	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	4	7	25	False	9	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	5	3	25	False	8	9	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	5	4	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	5	6	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	5	7	25	False	8	9	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	6	3	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	6	4	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	6	5	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	6	6	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	6	7	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	7	3	16	False	6	5	5
validation	hole	8.0	3	rg07_theta12p495_foilpm8	7	4	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	7	5	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	7	6	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	7	7	25	False	8	9	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	8	3	15	False	5	5	5
validation	hole	8.0	3	rg07_theta12p495_foilpm8	8	4	24	False	8	8	8
validation	hole	8.0	3	rg07_theta12p495_foilpm8	8	5	25	False	8	8	9
validation	hole	8.0	3	rg07_theta12p495_foilpm8	8	6	25	False	8	9	8
validation	foil_delta	8.0	4				2741	False	905	914	922
validation	setting	8.0	4	rg03_theta12p490_foilpm8			1450	False	478	485	487
validation	hole	8.0	4	rg03_theta12p490_foilpm8	0	4	24	False	8	8	8
validation	hole	8.0	4	rg03_theta12p490_foilpm8	0	5	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	0	6	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	1	3	18	False	6	6	6
validation	hole	8.0	4	rg03_theta12p490_foilpm8	1	4	29	False	10	9	10
validation	hole	8.0	4	rg03_theta12p490_foilpm8	1	5	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	1	6	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	1	7	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	2	2	18	False	6	6	6
validation	hole	8.0	4	rg03_theta12p490_foilpm8	2	4	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	2	5	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	2	6	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	2	7	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	3	2	15	False	5	5	5
validation	hole	8.0	4	rg03_theta12p490_foilpm8	3	3	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	3	4	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	3	5	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	3	6	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	3	7	39	False	13	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	4	2	17	False	5	6	6
validation	hole	8.0	4	rg03_theta12p490_foilpm8	4	3	29	False	9	10	10
validation	hole	8.0	4	rg03_theta12p490_foilpm8	4	4	23	False	7	8	8
validation	hole	8.0	4	rg03_theta12p490_foilpm8	4	5	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	4	6	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	4	7	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	5	2	11	False	3	4	4
validation	hole	8.0	4	rg03_theta12p490_foilpm8	5	3	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	5	4	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	5	6	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	5	7	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	6	2	10	False	3	3	4
validation	hole	8.0	4	rg03_theta12p490_foilpm8	6	3	25	False	8	8	9
validation	hole	8.0	4	rg03_theta12p490_foilpm8	6	4	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	6	5	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	6	6	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	6	7	38	False	13	13	12
validation	hole	8.0	4	rg03_theta12p490_foilpm8	7	2	6	True	2	2	2
validation	hole	8.0	4	rg03_theta12p490_foilpm8	7	3	31	False	10	11	10
validation	hole	8.0	4	rg03_theta12p490_foilpm8	7	4	30	False	10	10	10
validation	hole	8.0	4	rg03_theta12p490_foilpm8	7	5	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	7	6	38	False	13	12	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	7	7	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	8	4	23	False	7	8	8
validation	hole	8.0	4	rg03_theta12p490_foilpm8	8	5	38	False	12	13	13
validation	hole	8.0	4	rg03_theta12p490_foilpm8	8	6	38	False	13	13	12
validation	setting	8.0	4	rg06_theta15p195_foilpm8			371	False	120	123	128
validation	hole	8.0	4	rg06_theta15p195_foilpm8	0	6	13	False	4	4	5
validation	hole	8.0	4	rg06_theta15p195_foilpm8	1	5	13	False	4	4	5
validation	hole	8.0	4	rg06_theta15p195_foilpm8	1	6	19	False	7	6	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	1	7	19	False	6	6	7
validation	hole	8.0	4	rg06_theta15p195_foilpm8	2	4	10	False	3	4	3
validation	hole	8.0	4	rg06_theta15p195_foilpm8	2	5	13	False	4	4	5
validation	hole	8.0	4	rg06_theta15p195_foilpm8	2	6	19	False	6	7	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	2	7	19	False	6	6	7
validation	hole	8.0	4	rg06_theta15p195_foilpm8	3	5	17	False	6	5	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	3	6	19	False	6	6	7
validation	hole	8.0	4	rg06_theta15p195_foilpm8	3	7	19	False	7	6	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	4	5	14	False	4	5	5
validation	hole	8.0	4	rg06_theta15p195_foilpm8	4	6	19	False	6	7	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	4	7	19	False	6	6	7
validation	hole	8.0	4	rg06_theta15p195_foilpm8	5	6	19	False	6	6	7
validation	hole	8.0	4	rg06_theta15p195_foilpm8	5	7	19	False	6	7	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	6	5	9	True	3	3	3
validation	hole	8.0	4	rg06_theta15p195_foilpm8	6	6	17	False	5	6	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	6	7	19	False	6	6	7
validation	hole	8.0	4	rg06_theta15p195_foilpm8	7	5	10	False	4	3	3
validation	hole	8.0	4	rg06_theta15p195_foilpm8	7	6	16	False	5	6	5
validation	hole	8.0	4	rg06_theta15p195_foilpm8	7	7	19	False	7	6	6
validation	hole	8.0	4	rg06_theta15p195_foilpm8	8	6	11	False	3	4	4
validation	setting	8.0	4	rg07_theta12p495_foilpm8			920	False	307	306	307
validation	hole	8.0	4	rg07_theta12p495_foilpm8	0	5	13	False	4	4	5
validation	hole	8.0	4	rg07_theta12p495_foilpm8	0	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	1	4	19	False	6	6	7
validation	hole	8.0	4	rg07_theta12p495_foilpm8	1	5	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	1	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	1	7	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	2	4	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	2	5	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	2	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	2	7	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	3	3	20	False	7	7	6
validation	hole	8.0	4	rg07_theta12p495_foilpm8	3	4	26	False	9	9	8
validation	hole	8.0	4	rg07_theta12p495_foilpm8	3	5	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	3	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	3	7	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	4	3	25	False	9	8	8
validation	hole	8.0	4	rg07_theta12p495_foilpm8	4	5	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	4	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	4	7	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	5	3	15	False	5	5	5
validation	hole	8.0	4	rg07_theta12p495_foilpm8	5	4	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	5	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	5	7	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	6	3	11	False	3	4	4
validation	hole	8.0	4	rg07_theta12p495_foilpm8	6	4	20	False	7	6	7
validation	hole	8.0	4	rg07_theta12p495_foilpm8	6	5	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	6	6	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	6	7	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	7	3	10	False	3	4	3
validation	hole	8.0	4	rg07_theta12p495_foilpm8	7	4	20	False	7	7	6
validation	hole	8.0	4	rg07_theta12p495_foilpm8	7	5	30	False	10	10	10
validation	hole	8.0	4	rg07_theta12p495_foilpm8	7	6	30	False	10	10	10
