pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	3	68	20	48
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	4	91	20	71
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	5	100	19	81
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	6	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	2	24	20	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	3	46	21	25
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	4	64	21	43
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	5	82	20	62
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	6	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	1	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	2	32	21	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	3	52	20	32
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	4	78	21	57
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	5	108	20	88
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	6	125	20	105
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	2	1	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	2	2	40	20	20
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	2	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	2	4	108	20	88
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	2	5	130	21	109
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	2	6	148	21	127
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	3	1	22	20	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	3	2	48	21	27
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	3	3	86	21	65
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	3	4	137	21	116
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	3	5	189	20	169
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	3	6	213	21	192
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	4	1	30	21	9
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	4	2	61	20	41
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	4	3	101	20	81
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	4	4	33	20	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	4	5	155	21	134
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	4	6	193	20	173
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	5	1	39	21	18
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	5	2	54	20	34
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	5	3	86	21	65
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	5	4	128	20	108
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	5	5	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	5	6	212	20	192
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	6	1	37	20	17
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	6	2	45	20	25
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	6	3	58	21	37
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	6	4	88	20	68
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	6	5	125	20	105
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	6	6	159	21	138
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	7	1	11	11	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	7	2	37	20	17
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	7	3	50	20	30
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	7	4	84	20	64
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	7	5	104	20	84
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	7	6	133	20	113
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	8	2	19	19	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	8	3	34	20	14
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	8	4	53	21	32
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	0.0	5.0	8	5	79	21	58
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	0	2	9	9	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	0	3	26	24	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	0	4	34	24	10
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	0	5	59	24	35
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	0	6	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	1	1	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	1	2	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	1	3	31	25	6
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	1	4	55	24	31
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	1	5	77	24	53
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	1	6	122	24	98
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	2	1	12	12	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	2	2	23	23	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	2	4	70	24	46
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	2	5	84	24	60
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	2	6	135	25	110
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	3	1	20	20	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	3	2	37	24	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	3	3	47	24	23
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	3	4	70	24	46
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	3	5	119	24	95
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	3	6	167	24	143
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	4	1	21	21	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	4	2	41	24	17
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	4	3	61	24	37
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	4	4	26	25	1
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	4	5	105	24	81
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	4	6	141	24	117
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	5	1	18	18	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	5	2	41	24	17
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	5	3	40	24	16
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	5	4	74	24	50
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	5	5	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	5	6	148	25	123
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	6	1	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	6	2	27	24	3
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	6	3	37	24	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	6	4	53	25	28
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	6	5	87	25	62
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	6	6	135	24	111
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	7	1	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	7	2	9	9	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	7	3	24	24	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	7	4	58	25	33
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	7	5	79	25	54
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	7	6	109	25	84
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	8	2	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	8	3	16	16	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	8	4	30	25	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	8	5	53	24	29
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	5.0	10.0	8	6	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	0	2	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	0	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	0	4	18	18	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	0	5	16	16	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	0	6	15	15	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	0	7	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	1	2	10	10	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	1	3	15	15	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	1	4	22	22	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	1	5	30	24	6
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	1	6	25	24	1
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	1	7	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	2	2	15	15	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	2	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	2	4	33	24	9
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	2	5	37	24	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	2	6	39	24	15
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	2	7	29	24	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	3	2	15	15	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	3	3	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	3	4	29	24	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	3	5	42	24	18
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	3	6	47	24	23
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	3	7	63	24	39
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	4	2	15	15	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	4	3	26	24	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	4	4	11	11	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	4	5	45	23	22
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	4	6	60	23	37
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	4	7	77	24	53
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	5	2	12	12	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	5	3	23	23	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	5	4	28	24	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	5	5	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	5	6	50	24	26
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	5	7	65	24	41
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	6	2	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	6	3	16	16	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	6	4	28	24	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	6	5	38	24	14
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	6	6	53	24	29
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	6	7	67	24	43
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	7	2	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	7	3	11	11	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	7	4	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	7	5	31	23	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	7	6	37	23	14
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	7	7	56	24	32
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	8	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	8	4	14	14	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	8	5	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	8	6	27	24	3
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-10.0	-8.0	8	7	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	0	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	0	4	28	21	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	0	5	34	21	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	0	6	31	21	10
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	0	7	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	1	2	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	1	3	18	18	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	1	4	30	21	9
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	1	5	40	21	19
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	1	6	62	21	41
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	1	7	63	21	42
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	2	2	14	14	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	2	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	2	4	44	21	23
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	2	5	64	21	43
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	2	6	75	21	54
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	2	7	90	21	69
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	3	2	13	13	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	3	3	38	21	17
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	3	4	55	21	34
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	3	5	76	21	55
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	3	6	89	21	68
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	3	7	117	21	96
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	4	2	13	13	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	4	3	41	21	20
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	4	4	16	16	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	4	5	95	22	73
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	4	6	116	21	95
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	4	7	114	21	93
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	5	2	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	5	3	31	22	9
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	5	4	56	21	35
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	5	5	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	5	6	99	21	78
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	5	7	119	21	98
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	6	2	14	14	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	6	3	29	21	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	6	4	49	21	28
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	6	5	75	21	54
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	6	6	74	21	53
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	6	7	105	22	83
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	7	2	11	11	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	7	3	23	21	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	7	4	33	21	12
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	7	5	59	21	38
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	7	6	81	21	60
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	7	7	93	22	71
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	8	3	17	17	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	8	4	19	19	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	8	5	41	22	19
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	8	6	59	22	37
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-8.0	-5.0	8	7	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	0	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	0	4	18	18	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	0	5	58	21	37
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	0	6	64	21	43
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	1	2	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	1	3	11	11	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	1	4	43	20	23
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	1	5	79	21	58
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	1	6	91	21	70
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	1	7	101	21	80
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	2	2	18	18	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	2	3	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	2	4	54	21	33
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	2	5	104	21	83
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	2	6	124	20	104
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	2	7	149	21	128
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	3	2	16	16	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	3	3	45	21	24
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	3	4	81	20	61
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	3	5	117	21	96
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	3	6	176	21	155
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	3	7	176	21	155
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	4	2	14	14	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	4	3	49	21	28
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	4	4	28	21	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	4	5	145	21	124
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	4	6	182	20	162
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	4	7	221	21	200
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	5	2	16	16	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	5	3	57	20	37
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	5	4	94	21	73
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	5	5	0	0	0
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	5	6	175	21	154
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	5	7	194	21	173
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	6	2	21	20	1
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	6	3	39	21	18
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	6	4	80	21	59
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	6	5	112	21	91
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	6	6	133	21	112
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	8.0	-5.0	0.0	6	7	180	21	159
